feature_1,feature_2,feature_3,feature_4,target_class
0.0,2.443662253214924,0.35568691184799506,0.01421656434481957,1
0.0,1.4641489828669596,17.806383304126413,0.4152193338428029,1
0.0,1.7138055044598635,20.540440688277663,0.028844421472925836,1
0.0,2.4190088342675953,2.6682160112009883,0.5336622739939089,1
0.0,3.9479531248575803,1.9396912608078944,0.3146855352793884,1
0.0,1.2772664920913497,8.756870096742734,0.15919192463997886,1
5.0,1.985541789260191,20.71812499259707,0.010256641054609614,0
4.0,2.7180177529924925,5.586870191884682,0.10744791448931824,0
0.0,2.211987448018168,1.2548099391329834,0.23340347972758438,1
2.0,1.9759294718284863,18.988603949802382,0.16554897204224403,0
6.0,3.0194883559547034,5.434001517963302,0.19874451887562877,0
0.0,2.3457520562632435,2.80221411690514,0.1613116094670055,1
9.0,3.202809181393939,8.355615477349023,0.2722585570543487,0
9.0,1.8805805242009472,3.1169333688256358,0.00029530062538010184,1
0.0,3.8731421915065054,8.944448623610022,0.1675030082407626,1
0.0,3.8012688915587605,1.4402989857069268,0.3614411450618645,1
0.0,2.589098859612986,5.269545306148716,6.070406498256893e-05,1
0.0,2.6557068266156074,22.063303159122487,0.03308164108331723,0
9.0,3.9875147141460068,28.860633458097485,0.010585560829993203,0
0.0,2.393262106545595,0.7679422808347015,0.20475003652662244,1
9.0,3.1304598275906965,25.900055788738946,0.08501606120791805,0
5.0,1.3975422824578443,0.6217217247997211,0.0007429622732798209,1
0.0,2.194379816950789,6.71241074253839,0.15286290157552518,1
4.0,1.4521619306693472,1.403924201380643,0.08979379480476618,1
0.0,2.4333262425318587,3.6627297016108735,0.0005919638357342694,1
1.0,3.133022815857082,6.793396845299516,0.09314172200213842,0
0.0,2.0422126733125903,1.3761973364717983,0.16980777713342196,1
9.0,1.252570411064595,17.484965460138195,0.32764324498750275,1
0.0,3.87018962146153,7.254513407465085,0.09055286124181042,0
9.0,3.4966369193462756,14.981807056003351,0.0008310028372315626,0
3.0,3.327643671567874,2.8656445108499806,0.33747820272985746,0
3.0,2.353819241695115,10.523150028067894,0.6183114137674518,0
4.0,1.0836616226105857,8.516771996338097,0.4237773893215282,1
9.0,2.387258469887313,21.746478563107146,0.051845376716827034,0
9.0,3.3046340932446285,3.5658415021442647,0.11033469150860009,0
0.0,3.4822517135331923,36.86232749997337,0.8885837399439052,0
2.0,3.669073258825078,16.283628607898578,0.06520748487434647,0
0.0,1.0566466953585838,6.546024462275525,0.11184841183009972,1
0.0,3.1193717805269903,0.3225619259316084,0.05234311196701032,1
0.0,3.2582211194193462,16.336122696942013,0.09046482894754616,1
0.0,3.098945390848627,0.9643983947653777,0.00023691239665321032,1
8.0,1.5103669035448042,12.67202953752263,0.3393968826768016,1
9.0,2.331668741433314,13.553698796092457,0.006185529297218037,0
9.0,2.3359172943886146,36.3474203950373,0.7939188209927777,0
2.0,1.4470339373503267,23.812822869396836,8.161143302792858e-05,1
0.0,3.699703349325521,20.19126641474203,0.3774117907462685,0
0.0,2.6569819305822846,2.054633971784125,0.16422424511016406,1
0.0,2.7223893332459532,45.79952426336919,0.05559167394777597,1
0.0,1.406220705930128,0.04556833012502045,0.007354957852054642,1
9.0,1.3162608373876452,10.23897762490279,0.01154019466724702,1
9.0,3.2802436727412996,17.873915415239146,0.17726920692055775,0
9.0,3.6633436049935324,4.682427285535951,0.07423174878706437,0
0.0,1.0856741066322373,1.5120740391183198,0.04479476038406929,1
0.0,3.3079569841659366,0.002272757393461108,0.04236616000511943,1
7.0,3.324562997067188,1.937838528327456,0.3058895064981627,1
9.0,3.6445414993533305,10.248206338217795,5.422072260973901e-05,0
0.0,3.0799384111615957,0.8097822953061707,0.08701354362854193,1
0.0,2.607951080057279,2.036631416063261,0.1926027472959515,1
9.0,2.50258262730759,0.15014693306447857,0.0977598874292918,1
5.0,3.6296943791091425,33.647466262211395,0.004156916490384239,0
3.0,3.1607242076707607,1.3459599780132425,0.28106485859339186,1
3.0,2.3806704579315894,0.7216756814312881,0.6287126312049451,1
4.0,2.4181335577214984,8.350435103506852,0.0079175190052605,0
7.0,1.1718861924153297,17.053837065629953,0.019103088293186205,1
4.0,2.253309329053021,1.3929096110015038,0.2363799677608113,1
2.0,3.5152197099294695,23.878582107934033,0.5112231349192139,0
9.0,1.7702707731891811,10.219774461824645,0.30742224229636517,1
3.0,3.4180121610911987,0.3063234960872957,0.20728790798404242,1
0.0,3.843345605725511,5.111727438576033,0.15743351092953922,1
0.0,2.412478233176026,8.792348432289284,0.006054523047872385,1
0.0,2.693276006943668,5.37133426328003,0.03631887622888221,1
5.0,2.070303052197555,0.323179091425469,0.01993376456563068,1
6.0,1.549767014099364,24.414931010175792,0.0014222334227058805,0
0.0,2.5654667787853405,15.883916828774524,0.020155014622008822,1
0.0,2.0701821235558255,14.610942782219826,0.17776432012071755,1
9.0,1.3400763204538886,3.382169443076627,0.0330269688332256,1
0.0,1.0588657299906052,3.558411472596908,0.24256800057047118,1
9.0,3.006615126634356,20.317893307787234,0.03244653271018744,0
9.0,1.6987299668331506,17.62641179791364,0.7690251319089912,0
0.0,3.8288505223324547,34.771872077650386,0.419747234451748,0
2.0,3.909211049209465,0.039042582687741655,0.02817691197761872,1
0.0,1.7392154541056744,8.997659528377316,0.016843895396603338,1
3.0,1.5366802519596405,0.7985816944637556,0.8830365166833505,1
0.0,1.9767292959371159,4.118781226339248,0.8031927119019985,1
9.0,1.1269660464942288,19.450679832174874,0.010738013568486507,1
1.0,1.1247850593404252,3.7229278000010284,0.4453554051736395,1
7.0,2.101283155730719,21.895759155560096,0.41847593398950256,0
9.0,2.704918150417524,0.34141255654081554,0.6064458109208817,1
0.0,3.004324085921366,5.987832409031311,0.418739335086561,1
0.0,1.3855740846850682,2.2983355040716633,0.436022303711489,1
6.0,3.730229420953082,9.91227717429881,0.031150681957121916,0
2.0,3.075184019782892,0.22892521577927052,0.014611352340312184,1
0.0,3.597014938397238,30.83831579132616,0.3350050120471481,0
0.0,1.469642358850003,0.023045985458755195,0.2940292367434401,1
0.0,2.3580298518266463,11.517373305168455,0.00035521609851192946,1
0.0,1.2735135761482623,1.8502101045555885,0.05117487655751395,1
0.0,2.6708251797696283,2.710620228408809,0.7649936788993787,1
9.0,2.929705315670592,8.040830208933066,0.15140547171105836,0
0.0,2.6613806758510723,18.509282219062552,1.937298171890736e-06,1
5.0,3.615783177564304,15.309237211996642,0.7200266962004727,0
5.0,1.2578133956469386,7.88891551749758,0.46437785876315846,1
6.0,2.6412716396274254,7.868903099261263,2.7736516426205764e-05,1
5.0,3.8484657420848825,13.94959162158745,0.13878731155675508,0
3.0,2.5647406388528964,1.0833928158215442,0.00021918324013970062,1
3.0,2.5770464794926804,19.52712295148771,0.4557488307510294,0
3.0,2.386222547480142,16.655781701141265,0.300041717950435,0
4.0,2.2679945643428887,7.3583157813194795,1.8253251952494048e-06,1
6.0,3.2599390648813156,16.154943859066716,0.18999261330307476,0
0.0,3.0156222388351765,8.470886645627498,0.5425902736262171,1
0.0,2.1655063565874118,4.412489834284406,0.11182767185636547,1
0.0,1.3130656579955464,19.172381124002168,0.39568822967270373,1
0.0,2.95173203660769,0.19063290388394702,0.5354690345331072,1
0.0,3.1503413418496637,2.9876301277277335,0.16611042134799664,1
0.0,1.0809183203086346,25.200996110671134,0.03318332969272363,1
0.0,2.9463386358765966,4.240097441836704,0.18732468070522587,1
1.0,2.5625338693449082,15.403337577599206,0.7938140635239442,0
6.0,3.594134743753771,13.271416944392595,0.012833574129528296,0
4.0,3.7618422470257444,1.0422728482808,0.010652868278360421,1
0.0,1.3282486525994577,0.7244835275106147,0.4019286549439265,1
9.0,1.4775063936901907,22.0085211037594,0.02247890391107393,1
0.0,2.442251064624372,20.61889185226996,0.5826913078250601,1
4.0,3.2411795708712763,8.983429581489755,0.39518952006804525,0
6.0,3.991025050152771,15.311757422300229,0.35002073723706323,0
5.0,3.415975120698878,1.0410972683820332,0.22742959711183813,1
0.0,3.4836279492543016,2.811111827854754,0.0010295585516231413,1
7.0,3.4414079546138,4.26109028340127,0.5207466581229445,0
7.0,1.2284655662490298,7.372402211926604,0.5367214555037003,1
0.0,2.7112575733319613,1.684371640233576,0.016632660021365875,1
0.0,3.604949487399559,3.997504835729055,0.0002010754144106914,1
9.0,3.850379384559146,5.410545230195007,0.03279107882912725,0
4.0,1.3162732241668904,4.9327416127638655,0.20204802284931006,1
1.0,2.846111392319027,18.06216634592373,0.08171596321868695,0
0.0,3.304290482820019,0.4483302743137046,0.04397920155678127,1
0.0,3.7645469616378215,13.458811957458352,0.003961943406163248,0
0.0,2.410097673399382,8.772894703843834,0.011957907119368207,1
9.0,1.8794058215288203,14.455242016854264,0.0011083981278447643,0
0.0,2.8886484568660946,1.7440713276869377,0.22677655279457276,1
2.0,3.9764177409170163,7.98802171247416,0.6845808621255596,0
0.0,3.3360015514450314,6.62276901870684,0.0020138143367293307,1
8.0,1.5379946081187805,8.289650148837762,0.19666544498143415,1
0.0,3.1354168383608623,8.127653089137276,0.06985744226254503,0
0.0,2.1754178531790793,39.07997784901553,0.1029228171493207,0
0.0,1.182762006838149,3.318342663255277,0.011719640250918303,1
8.0,2.746654617081495,4.958263180014582,0.09724045604786752,0
9.0,3.1427795127058107,5.592910237448198,0.713651595441732,0
3.0,1.5899986999781248,5.277870692559873,0.45628627760288604,1
6.0,2.3515071322261254,4.779621119091667,0.005357744650885395,1
7.0,2.6491599714803775,1.3176609538371953,0.08824479001300511,1
0.0,2.6307554817781758,6.232171033586371,0.5805619743768695,1
3.0,3.1307470572501734,7.683650853098555,0.12259398209052605,0
0.0,2.51367137588557,1.894006655539422,0.47976221372746397,1
9.0,2.365924298129773,0.485505776869377,0.05568676593108823,1
2.0,2.930707653454051,12.922650431864602,0.048683682224240916,0
2.0,1.6932919526811525,1.4094030778978754,0.03795057304833612,1
0.0,2.918245628735529,8.028860592223415,0.28790266726048375,1
9.0,3.609844755581842,6.921958740795743,0.028410746980408883,0
9.0,3.1130534271218884,18.570914398816846,0.2702641493450535,0
0.0,3.390157667939992,17.301946156700282,0.24430739986549585,0
0.0,3.082770812229022,6.33973358203244,0.23043598452732825,0
9.0,1.5704151312268704,10.3997997906766,0.6921729585679034,0
3.0,3.1943250357554938,3.124107527571937,4.688899319511351e-06,0
6.0,1.2006427015315726,19.122310053767634,0.0008291846900665281,1
2.0,1.9458712241883953,4.808406328749958,0.015241174304625243,0
3.0,3.3589051630945708,25.92337591755942,0.0659826964694919,0
0.0,3.36102304964843,6.159520337704477,6.179912479233895e-06,0
0.0,1.187264790740946,3.0023669504982764,0.17904040317656578,1
9.0,2.2520033071132928,1.7975918364562382,0.046867205480885646,1
1.0,2.644960069308679,3.8565854892791576,0.006880490406707793,0
0.0,2.1920810085548856,26.189161182276198,2.3573350197957533e-05,1
5.0,2.820253819915238,3.401576414144772,0.1505330036983873,0
0.0,2.6015576798401443,10.253252807108336,0.08574020729038087,1
0.0,1.200418763825423,28.8086376238353,0.005167469711587441,1
4.0,1.1369845763038975,7.776798891474536,0.013262839216825311,1
9.0,2.8772852191878315,22.227371566238908,0.03702618354904852,0
6.0,2.030461678849351,0.7624766344794434,0.07556198098120166,1
0.0,3.1842003695127956,4.591667407846527,0.01958713136376891,1
7.0,1.7061063842416868,10.465546089142993,0.5745983064517363,1
5.0,1.74132517831872,3.961132064963082,0.26191721579673494,1
0.0,1.8538136190275951,13.08404817573825,0.001555964052371778,1
1.0,3.9261891002206477,7.029148929066533,0.823587303375422,0
2.0,2.876275558422744,14.078889486436095,0.05415010862370031,0
8.0,1.0341561630203224,1.3370039771285305,0.5541855259752422,1
7.0,1.5008006096143016,39.245249039249394,0.21505744361773135,1
0.0,2.8408363670304206,15.945549734717774,0.004588257908204828,0
0.0,3.0180450586009675,3.6423013322166504,0.40792693922941137,1
0.0,3.3640356690695263,12.517422030535357,0.0017306402718263961,0
0.0,2.892814212638855,11.36064341751187,0.00011069367513490143,0
0.0,2.4726606799739748,10.696869383866783,0.546989816083713,1
0.0,1.8184663314260705,18.31958496882546,0.09736337225939001,1
0.0,3.102961594480459,4.119232717145626,0.033367568048447295,1
7.0,3.0526142259975857,1.3953893806876354,0.0363099459608925,1
0.0,3.7141386356613024,5.7343778016436575,0.019159945612077536,1
1.0,2.777465286269017,2.4555160131370317,0.24161763903892228,0
0.0,1.4941930702814599,15.269751133686572,0.030816274702233134,1
9.0,2.437837711453029,5.983408795586909,0.03424751923715403,0
0.0,1.216551022633509,7.590830003904524,0.7259830213098508,1
3.0,3.2091606754011677,10.60742648037682,0.37835101476941563,0
0.0,1.0107917309261762,6.239996530041928,0.024517893867662024,1
3.0,2.313182477116677,9.94217688262229,0.0056563584215067655,0
0.0,1.4124165678747846,11.89902290526538,0.11535410994424099,1
0.0,2.7839372565622016,29.351508191654496,0.904219170269434,1
0.0,2.7312590264314993,7.448334041782845,0.3876371654865236,1
7.0,1.4305752384326447,0.5673349592706413,0.7079657170094381,1
0.0,1.9121677634401468,12.457944166247582,0.6613541642922286,1
0.0,1.6543089011837273,21.78496936174333,0.5025974128511792,1
4.0,1.5878082148685468,0.4337751560635494,0.13935778573706362,1
2.0,3.5831057623017664,1.9427880395628172,0.7264320340053472,0
7.0,1.2905496425971223,6.0853735079830695,0.6451372917669456,1
2.0,2.6302438555386334,1.0879657416636388,3.966896278099754e-05,1
0.0,3.6759032818536275,7.112439719567858,0.18825844049874263,1
0.0,2.0794056718150635,8.500377316824606,0.11953909390514487,1
4.0,3.877097655250868,31.41735027678225,0.583812370703238,0
4.0,3.2594344698907323,3.2042974803699495,0.0023680466748928638,0
3.0,3.9195901372894895,2.8103693026230014,0.42981244266780794,0
0.0,3.5334718456749763,3.4155521481768036,0.271335475816055,1
0.0,2.087167422215797,2.677797124632325,0.0004003524626524556,1
6.0,3.101486371283105,3.913924659819143,0.1996964371415789,0
0.0,2.374421176858079,1.2656756194377792,0.3403648923214295,1
9.0,1.8256404505347126,0.5463609388474444,0.0006721634986933294,1
7.0,1.8016793158394753,1.6845453381981765,0.0028468961729925246,1
1.0,1.2860368531972444,14.136386602547088,9.11988718454847e-05,1
4.0,2.5584605309229755,8.533028566167788,0.10238570373285769,1
0.0,3.539607452424317,11.510636747239293,6.453087224519878e-05,0
2.0,2.8465967074001295,14.88936212604032,0.038136650336076154,0
9.0,2.256115705759634,6.1719620009420435,0.05536188431590676,0
4.0,3.523107058368419,9.941866573477565,0.09300394776268862,0
0.0,2.5490624241551245,3.726559644655451,0.5920922889673568,1
0.0,1.0280452528470487,30.633064677459082,0.2659632873320472,1
1.0,1.738608579818,2.729254670082786,0.12242357555998135,1
2.0,2.323474884750737,0.38856354733961035,1.918860746378206e-05,1
0.0,3.5685826628554933,8.960270604317445,0.17535741317002537,0
0.0,1.953373464825793,4.105375582291194,0.30119935235992035,1
8.0,2.2234948783576822,9.524681231090202,0.17322172407495431,1
0.0,2.3767885977240937,8.03268637266982,5.3852775169247936e-05,1
0.0,2.240805597471496,8.675291315735464,0.03365456060892643,1
8.0,3.824594576553805,18.92952471876673,0.02680122778480198,0
0.0,1.9886767502326572,0.34318885141661726,0.6448979767410956,1
0.0,3.12265469735097,4.739512783447167,3.1505436459900317e-05,1
0.0,1.0530334568887942,6.679975191398788,0.3792358127873778,1
0.0,1.1554375305124527,14.381875093808548,0.0033561676997894917,1
2.0,3.2954226011218273,4.5353541362791985,0.1562301944739472,0
0.0,1.956856224777833,17.97356966939854,0.09695544745044851,1
0.0,2.340990783785024,26.20581175993037,0.3532361440357929,1
0.0,2.645544388566968,3.4500555716729426,0.3081847506414719,1
1.0,1.5537500097797496,17.735301294247144,0.23776753940348144,0
4.0,3.2633662368969256,16.020080411674975,0.041056000428162806,0
7.0,3.6777778858853174,14.678468777009728,7.545604722815032e-05,0
0.0,3.234638620541741,0.2583260626855,9.204920163532755e-07,1
0.0,3.3877143305791044,18.814900477735808,0.0755175458583282,0
3.0,1.1207925007665942,0.3013275509859398,0.0016907875953619607,1
4.0,3.344471077668834,17.548445382484626,0.7198641859464783,0
8.0,3.7874404303637075,1.3761619353944945,0.0005919427692022538,1
0.0,1.7689355320291829,23.39728339644717,0.221566351923626,1
0.0,2.0059502819774284,29.85927033353494,0.08548090880837517,1
0.0,3.5576776680826856,21.149933175592803,0.5260650908302712,0
0.0,2.906295919635528,11.294947284311995,0.04687295200322277,0
0.0,3.2240045942796254,13.64813360705185,0.6602070734836961,1
4.0,2.374112345067795,4.855185181505936,0.6679188899030184,1
0.0,2.077092764533009,2.573099739939702,0.011481129470378569,1
0.0,1.0174184774229384,1.927197731830227,0.01992274717401174,1
0.0,1.6882727167007552,5.477359491584275,0.5452396181408852,1
8.0,3.091140828542218,7.9792388560508165,0.05234419045142448,0
0.0,1.0338890711149027,3.5114168831963912,0.2729319872725736,1
0.0,1.9506939411475552,8.12013099250149,0.5614633837613905,1
0.0,2.055241808437876,0.09881232629783512,0.10475524963053987,1
0.0,1.5775685338534378,2.711357521972997,0.01949741311668711,1
0.0,3.558667517138004,10.664873302117634,0.01665754453055545,0
9.0,3.1400115423718655,3.9200418898073015,0.07031973882921011,0
6.0,1.3788920357608916,17.640177129489473,0.4644998065048047,1
0.0,1.3100477663889387,8.303802142137473,0.3238622349156353,1
0.0,1.5416810694687895,23.33574703328175,0.4377342306969229,1
9.0,3.37095803957372,22.40438305287574,0.0017982594414861146,0
0.0,2.264951591809656,10.527178256918532,0.5440873233690405,1
0.0,2.3983632811944506,7.804126720402909,0.07566344746362162,1
4.0,1.531266784233375,0.5585063866565418,0.07329993620526715,1
7.0,3.1309225848630566,4.427286040146152,0.03178315610754976,0
0.0,3.466164659079757,6.074039134681501,0.07387822779167123,0
9.0,2.5915229937247233,17.85211113873225,0.07782831210252478,0
0.0,2.249430659025075,2.693733838029859,0.5625077262352012,1
9.0,2.530693789567319,2.5672687649697608,0.05182210270622041,1
2.0,1.8722223806332858,31.260724411250305,0.3469929495226738,0
1.0,2.1772751271579773,44.16333372627601,0.38164231830519474,0
4.0,2.5710842124007223,21.321428093840616,0.08087435709479733,0
9.0,2.419704452237712,6.534771337396283,0.0024896884182503435,0
2.0,1.1689290841228315,0.5338830019966376,0.008111409803498417,1
9.0,1.6442639472111367,19.666387373050057,0.2865251717872618,0
9.0,2.6242209806756396,0.8287084704126955,0.006960189797800784,1
9.0,3.726222000188271,5.5127206452921484,4.494353680459167e-05,0
1.0,2.9825299487186943,8.279065922346595,0.25925518520976043,0
5.0,1.7378261915348483,25.170644601410824,0.0014845463603631568,1
0.0,3.8933014124682472,35.23253774147689,0.009098138729383044,0
0.0,1.0258067465454261,2.1615868475710394,0.07138584199736636,1
0.0,2.935715174593232,1.3873947435662972,0.3112360095220815,1
5.0,1.8630878859131859,0.5967468259503282,0.007426711784252166,1
1.0,3.0393957318965716,25.759586770160215,0.4050382243879915,0
9.0,2.880601145038278,0.2900521859970865,0.3765571366332745,1
0.0,1.1735392697899507,15.016092136036619,0.4880689140303979,1
7.0,1.5965283606665348,12.621808579448821,0.03356572115596122,0
1.0,1.583804310990792,0.44434275357353975,0.05520964926352512,1
8.0,2.157112802303209,11.885239537323587,0.00885256081515577,0
8.0,3.4835458350512467,0.5378304971065447,0.014300521420796396,1
9.0,3.022879612968198,0.43916074842582925,8.534952261088988e-06,1
0.0,1.5936156035275464,19.224243311576537,0.12473540689196864,1
8.0,2.238930616418641,26.237172589150806,0.015840198896333015,0
8.0,2.5377502051950964,2.632237114503679,0.14225051094468968,1
7.0,3.1141701926073058,11.52997480732363,0.0001897465455268141,0
0.0,2.8429136528849615,10.368002465150143,0.6834122829466655,1
9.0,1.4267163386620116,15.206378594088779,0.18772189289552835,1
7.0,2.592827965403507,4.6933710158456705,0.6800409939923586,1
3.0,2.096682673160359,22.118545964548876,0.07794382545543752,0
0.0,1.3121609971128891,13.617462533601705,0.24041452637262156,1
0.0,1.4961418292461808,16.565514382181444,0.025284928007459448,1
8.0,2.271336271039638,1.267285546370729,0.8567449200813361,1
0.0,1.7014611420543841,6.352549413863726,0.5681139822051499,1
0.0,2.6283117203767863,1.9334648776276029,5.607422874525706e-06,1
9.0,1.9335459921422933,2.392566103872137,0.06186987263180802,1
7.0,2.2381692375162427,9.147918500718475,0.10761512477125804,0
6.0,1.6570306481907842,16.56952737640226,0.062401304870804364,1
6.0,3.610562084325008,6.494717347483306,0.45378635277200824,0
9.0,2.7851581051240255,2.8354538805669622,0.17524733142966625,0
0.0,2.3412255023537973,3.018277742037996,0.17764109824669277,1
0.0,1.0012835831117175,10.274808772023238,0.3298553420691502,1
0.0,2.354678537208168,5.19637172071861,0.6437051285237221,1
4.0,3.0380447484772874,16.970061579574292,0.004187619452584658,0
9.0,2.3821870955859046,0.08276338222526405,0.0727837292849822,1
6.0,1.0122939541294347,26.817515675078155,0.1473594922898972,1
7.0,3.889000018258223,2.0131204038669512,0.16078996127038703,0
0.0,3.054903357770375,3.183833576024841,0.4174990665824103,1
7.0,3.5146683614550014,1.6331588985139152,0.20711257387217463,1
3.0,2.2761304915598544,15.305663375979087,0.005683828907171546,0
0.0,2.4265696991663974,61.49887093040555,0.061206863843294275,1
0.0,1.7971012782086904,1.019648705082172,3.906904531908074e-05,1
8.0,3.6429518284895086,18.309013103623112,0.04835301229215778,0
9.0,3.306120772207356,2.055304449651749,0.321737395480245,0
6.0,2.567112441339324,0.9856182452215103,0.5961804797634724,1
0.0,2.0743563699659644,0.13771936991956973,0.48760573639664045,1
9.0,2.6588380122520556,3.6790062091262388,0.016546226824596645,0
2.0,3.903348338725606,5.601264775414762,0.5036996966694592,0
9.0,3.661859160045361,4.15589248158288,0.6856260851774089,0
6.0,2.113242246829988,35.911858033633905,1.0011192494076368e-06,0
6.0,3.4962548419875827,9.007867651609319,0.0004794685569230128,0
0.0,2.0239127918666915,2.3213188763777373,0.6640096240988289,1
0.0,1.7325764037341174,0.09425028347815725,0.006638562029016249,1
2.0,1.324676761273893,1.0385789684338718,0.09276167420106186,1
8.0,1.1935514905573887,2.6060916304503703,0.06698744628913197,1
7.0,1.221501802723291,4.430605314956085,0.005132305537895646,1
0.0,2.639914833396236,17.554092089717138,0.3670570589148056,1
8.0,3.8317189212050735,6.695341924954201,0.001285033676401485,0
4.0,3.692269864695377,7.162156004606533,0.4146864226846199,0
0.0,3.1188425448265615,14.32933189400133,0.13172487281356637,0
1.0,1.4104859959569789,11.975904987750578,3.269629440036394e-06,1
3.0,1.9929740058036105,0.6294087990203172,0.448165473382447,1
0.0,2.5559073456007306,4.723526985935859,0.07559841015830926,1
2.0,2.6809403399248097,11.248748448322594,0.034066210180888845,0
5.0,3.827284868386518,0.47536849846882806,0.6417063828314378,1
0.0,3.3120885355772343,3.8008319497154757,0.03528331607572032,1
0.0,1.5822900149540389,26.40477100804872,0.0031513655981122695,1
8.0,3.505750302647656,2.9075354642389994,0.5166519458974588,0
8.0,3.1190839067888088,2.193190169515435,0.11707814973551686,0
0.0,3.182137424559423,11.498250243905634,0.005388828571210774,1
0.0,3.729025643163031,1.9184436158484741,0.0830538126481029,1
0.0,1.314356829351531,5.686339120252714,0.018170681503844238,1
0.0,3.578358732660199,12.183970371248911,0.038586747328701584,0
0.0,2.63746950495905,0.786413864521071,0.2223182243590389,1
0.0,1.1379807366264825,3.1835223350953097,0.008979727371981798,1
0.0,1.1596191368896953,41.1049699280937,0.20688740265619007,1
9.0,2.792294673298167,3.4543896712816595,0.028109450062849047,0
0.0,1.0415086670848719,15.290671952025448,0.03251574359345358,1
4.0,1.262592517297482,7.989256245253323,0.3158349385116777,1
5.0,1.2689223134711891,26.014930868190902,0.8235305120598657,1
9.0,1.9600110187565973,15.104627299809026,0.25049081106198695,0
8.0,1.835087825910736,3.639139887949993,0.17102399081485714,1
1.0,2.695454580970242,6.2713240389503255,0.5306049590607491,0
0.0,2.98036676428195,1.2433592534429827,0.04249088284016529,1
